 ,Area,Mean,Min,Max,Angle,Length
43,1497.704,88.835,10.000,148.257,-60.803,238.328
44,861.180,35.279,19.591,59.576,7.765,135.865
45,861.180,143.344,46.333,229.399,-26.565,136.826
46,3482.162,80.435,12.348,178.795,-79.303,560.452
47,1909.573,148.296,16.886,227.109,39.369,308.693
48,2583.540,164.420,35.000,239.667,0.000,416.094
49,1759.802,149.260,31.727,218.233,73.540,280.743
50,1722.360,160.449,31.084,214.897,51.340,274.267
51,1797.245,62.877,16.454,203.333,6.072,289.218
52,1610.032,167.294,45.640,223.175,19.290,259.320
53,1235.606,162.542,37.219,215.340,-61.821,194.370
54,2471.212,112.095,27.207,173.360,-51.203,400.411
55,1535.147,170.243,36.333,228.958,-106.144,242.070
56,1085.836,78.974,32.833,193.333,2.045,171.442
57,1535.147,92.991,30.353,155.833,-20.726,242.070
58,973.508,101.468,83.000,120.240,33.690,154.437
59,1085.836,107.194,54.286,151.000,-49.399,169.244
60,1048.393,150.930,49.000,182.783,15.068,164.760
61,1834.688,109.257,14.625,209.111,-2.386,293.969
62,1497.704,132.060,25.000,224.603,-72.031,238.014
63,1909.573,115.517,23.580,221.860,-56.310,308.875
64,1984.458,93.489,7.919,212.254,-12.171,319.247
65,1610.032,147.949,45.460,240.540,-55.561,259.681
66,1610.032,122.165,24.556,226.336,31.430,258.162
67,1872.130,54.157,19.333,125.240,-11.768,300.020
68,1497.704,33.668,16.549,133.667,-55.491,237.620
69,2283.999,75.362,21.738,177.333,-79.439,367.244
70,1048.393,118.407,72.440,168.502,-121.329,164.760
71,1310.491,130.198,30.893,214.233,31.827,208.856
72,1160.721,116.373,34.267,178.778,41.009,186.505
73,3407.277,117.196,40.727,212.707,32.811,553.325
74,2620.982,109.526,32.574,216.769,-33.232,424.292
75,1909.573,148.158,13.527,219.553,42.580,307.478
76,1834.688,74.542,23.257,179.292,38.290,296.252
77,1497.704,97.326,37.682,147.304,39.806,238.956
78,2209.114,119.573,24.339,238.460,90.988,354.957
79,1572.589,137.925,29.114,234.870,-96.953,252.739
80,1460.262,101.719,27.590,227.000,155.209,235.106
81,1684.917,95.547,30.818,192.970,-30.069,268.681
82,1235.606,138.585,65.625,171.188,-29.745,197.333
83,2134.228,52.684,13.333,113.000,93.066,343.157
84,1160.721,116.170,21.326,206.333,-34.216,184.993
85,898.622,172.040,49.953,222.186,-109.983,143.243
86,1385.376,123.506,31.358,209.272,-123.690,220.625
87,1422.819,142.572,29.333,198.523,-104.036,227.065
88,2957.966,67.005,19.778,161.000,-95.856,479.789
89,1572.589,148.655,72.333,169.361,-70.253,253.553
90,2096.786,145.163,38.477,204.566,33.111,336.046
91,1160.721,104.676,36.067,125.267,68.552,184.080
92,1235.606,156.102,36.033,200.497,46.273,194.755
93,1572.589,158.857,20.404,226.788,-36.027,249.684
94,1909.573,132.661,46.298,202.213,-56.310,308.875
95,1422.819,94.201,27.022,203.665,29.358,224.661
96,1347.934,82.375,23.472,222.000,-100.008,211.262
97,1310.491,156.238,86.000,211.216,-96.710,209.482
98,1385.376,140.281,76.000,190.630,-63.435,218.921
99,1797.245,74.505,26.035,219.227,46.736,285.701
100,1347.934,157.351,37.253,224.240,53.130,214.166
101,898.622,170.815,30.387,229.337,66.801,139.804
102,2134.228,89.919,24.762,221.082,25.201,344.899
103,1198.163,173.478,32.333,209.902,-20.772,189.789
104,1085.836,188.092,79.000,221.636,-22.932,172.748
105,1347.934,100.296,10.476,201.467,-83.480,215.560
106,1198.163,76.891,3.000,142.905,-29.055,188.998
107,1385.376,99.293,33.573,219.373,-50.599,221.725
108,1572.589,170.636,41.224,238.146,37.999,248.481
109,2171.671,67.301,20.076,143.643,-49.289,347.117
110,1610.032,43.920,19.176,184.333,-56.689,256.270
111,1347.934,100.007,27.667,160.000,53.130,214.166
112,2059.343,104.714,17.667,174.292,-63.435,328.382
113,1460.262,112.587,65.690,230.000,-77.800,231.636
114,1347.934,159.631,77.724,216.057,-88.363,214.254
115,1048.393,193.026,61.333,229.000,-34.287,162.932
116,1310.491,137.589,36.326,225.971,18.970,207.055
117,1872.130,99.564,30.282,182.726,-28.142,298.393
118,1497.704,59.587,31.333,130.769,-81.254,241.450
119,861.180,196.653,121.225,230.347,43.152,134.201
120,1535.147,117.006,26.000,179.600,-58.299,244.532
121,1273.049,80.615,24.333,153.673,46.219,203.406
122,1460.262,166.385,52.621,226.854,50.389,230.339
123,1535.147,118.669,39.333,182.333,45.000,242.301
124,1198.163,144.931,51.395,199.970,63.435,191.556
125,2096.786,115.275,23.667,145.830,33.111,336.046
126,2995.408,97.328,30.769,168.805,-30.466,482.745
127,1797.245,139.724,21.667,202.333,-122.005,288.634
128,2096.786,112.801,20.994,192.601,-62.969,336.603
129,3931.473,72.011,19.077,201.333,-1.102,636.497
130,2283.999,118.123,33.163,198.458,-80.380,366.172
131,1535.147,102.070,30.333,177.320,161.114,245.754
132,2508.654,188.160,133.560,230.485,35.134,404.042
133,4792.653,140.602,11.146,232.012,-7.237,777.190
134,2171.671,140.932,23.227,220.908,-12.095,350.445
135,2096.786,87.719,11.328,134.744,50.856,339.262
136,2059.343,134.802,17.835,224.167,24.179,328.667
137,1535.147,27.530,13.000,37.617,-85.711,245.449
138,2396.327,82.339,14.291,163.000,-13.815,384.381
139,1310.491,104.009,29.736,163.789,-53.471,205.603
140,936.065,110.856,37.667,157.148,-126.384,144.414
141,1010.950,140.226,24.511,198.333,51.340,156.724
142,1160.721,41.786,12.067,87.000,3.814,183.979
143,1273.049,56.553,4.168,179.667,37.569,200.719
144,1123.278,17.101,2.000,77.333,-5.906,178.399
