 ,Area,Mean,Min,Max,Angle,Length
120,2140.967,63.538,25.006,160.185,-56.547,376.615
121,2140.967,133.805,24.667,219.333,8.616,374.562
122,1511.271,103.069,22.333,175.333,0.000,263.723
123,1164.938,63.780,16.667,127.944,-141.843,199.807
124,1416.817,134.228,16.333,231.667,-84.806,247.908
125,1290.877,160.754,27.000,233.333,-29.745,226.192
126,1101.969,112.071,22.667,206.997,34.160,189.869
127,1542.756,65.574,20.812,214.083,5.947,270.792
128,1070.484,112.118,22.333,195.333,-90.000,185.167
129,1133.453,82.637,20.429,124.152,1.637,196.470
130,1605.726,61.353,19.269,162.543,-28.610,281.229
131,1038.999,168.901,42.333,207.023,-133.727,178.589
132,1007.514,113.488,25.118,175.194,-3.691,174.307
133,1637.210,143.823,28.647,233.569,48.180,286.113
134,1007.514,171.431,25.435,230.083,-114.905,173.220
135,1353.847,147.689,72.333,215.667,42.089,234.395
136,1322.362,174.921,31.333,239.000,0.000,230.056
137,2077.998,121.378,34.274,217.537,-49.399,362.125
138,1952.058,169.887,44.152,220.667,57.095,340.850
139,2172.452,143.235,32.683,222.000,-49.764,382.217
140,2266.907,70.536,30.385,218.265,-74.389,396.171
141,1290.877,147.476,40.333,216.193,43.995,226.192
142,1542.756,130.632,24.347,205.292,30.343,266.573
143,2140.967,127.617,22.092,212.526,40.135,374.309
144,1385.332,150.281,30.592,200.372,-29.578,238.721
145,1826.119,153.202,33.906,207.959,-84.987,321.063
146,1353.847,141.647,40.000,175.315,-101.041,234.395
147,1448.301,107.837,26.659,180.933,-77.196,253.186
148,1385.332,143.273,32.228,194.838,-69.444,239.708
149,1889.089,83.173,49.247,120.020,35.311,330.057
150,1542.756,55.495,32.292,88.667,-60.255,271.430
151,1385.332,58.992,36.165,129.333,10.784,239.905
152,1700.180,69.365,32.730,111.226,3.240,297.866
153,1983.543,109.263,40.334,191.667,-63.020,346.303
154,1385.332,118.381,30.631,202.260,-68.199,241.735
155,1290.877,145.155,38.542,229.333,-130.914,222.756
156,2455.816,139.759,29.691,234.623,-66.114,429.572
157,1857.604,115.922,30.966,210.230,-1.975,325.639
158,1920.574,170.752,40.930,231.333,12.426,338.998
159,1353.847,60.954,22.157,203.964,-74.982,238.192
160,1763.150,78.609,33.303,179.000,66.251,306.514
161,1511.271,96.261,27.806,191.028,-68.875,264.677
162,1322.362,81.896,35.000,126.125,45.000,230.125
163,2235.422,53.072,30.821,140.325,50.826,390.851
164,913.060,166.552,84.333,202.667,90.000,157.112
165,1416.817,56.700,23.650,233.459,10.539,245.419
166,1448.301,84.706,25.203,184.265,-9.039,249.995
167,1164.938,157.085,26.716,188.216,-117.979,203.321
168,1007.514,87.705,22.957,160.882,-176.309,174.307
169,1353.847,157.366,15.429,209.667,-92.726,235.935
170,1007.514,153.248,62.000,186.043,160.974,172.126
171,1794.634,142.789,27.333,220.796,26.565,313.672
172,1668.695,123.137,33.333,178.410,44.215,289.667
173,1542.756,119.372,28.902,183.708,13.173,270.850
174,1196.423,109.811,36.926,163.265,-55.886,210.099
175,1448.301,135.737,37.444,189.556,-6.340,254.055
176,1133.453,113.990,39.667,151.333,-53.130,196.390
177,1763.150,126.452,65.727,150.763,60.642,309.020
178,1731.665,144.607,33.360,212.831,-25.145,303.728
179,1353.847,119.897,61.365,167.524,-33.311,234.999
180,1479.786,68.298,37.849,109.376,74.745,255.907
181,1542.756,39.776,24.889,90.722,4.764,270.268
182,1479.786,150.169,20.724,212.848,-79.919,256.460
183,1416.817,109.724,30.758,228.231,-31.185,249.238
184,1448.301,166.092,32.000,208.778,-83.660,254.055
185,2046.513,109.312,42.470,199.782,26.966,358.849
186,1542.756,94.718,25.979,234.347,28.706,268.691
187,1101.969,111.356,33.116,223.717,24.305,190.861
188,1259.393,101.085,30.150,158.572,-55.491,217.897
189,1133.453,117.854,88.427,210.667,-39.174,195.425
190,1857.604,161.096,41.331,220.581,-7.989,322.969
191,1794.634,130.215,26.474,209.088,44.275,313.471
192,976.029,57.805,26.000,90.074,-47.726,166.831
193,2109.483,87.530,27.782,190.403,30.816,372.412
194,1290.877,144.265,40.267,208.433,5.711,225.565
195,1889.089,147.679,43.667,237.541,-58.201,330.104
196,1731.665,83.711,34.401,149.075,-115.145,303.728
197,1574.241,129.748,51.680,194.667,-33.366,275.460
198,1227.908,118.323,49.000,169.741,26.565,213.297
199,1259.393,201.161,39.679,250.889,-58.782,216.520
200,1007.514,122.780,32.622,228.667,70.974,172.126
201,913.060,180.080,81.536,251.024,42.138,158.905
202,818.605,84.359,53.933,231.373,6.843,141.285
203,1542.756,157.921,52.028,227.910,-39.036,267.281
204,692.666,178.060,50.989,242.599,-67.166,115.676
205,787.120,123.365,48.734,175.271,152.354,133.021
206,1007.514,187.295,52.891,252.038,-14.931,174.216
207,1416.817,112.641,38.000,186.906,15.945,245.098
208,787.120,79.628,20.333,123.044,-12.265,132.070
209,2046.513,167.027,42.628,253.333,54.567,358.103
210,976.029,115.215,43.520,251.667,-43.668,170.656
211,1385.332,155.598,44.411,251.667,48.814,238.589
212,976.029,126.690,34.333,183.733,3.814,168.708
213,1479.786,92.121,29.667,175.159,3.731,258.660
214,2015.028,113.560,22.333,204.211,8.259,351.536
215,1574.241,44.499,25.972,65.719,-101.768,275.117
216,1574.241,139.376,30.194,175.918,-23.962,276.316
217,1385.332,119.350,21.946,192.333,-2.663,241.540
218,1070.484,128.906,31.000,185.139,27.350,183.202
219,1952.058,132.479,28.690,167.833,-61.763,343.931
